6b3fd3f0-2d9c-4dcc-803d-76d2bc85f22b,Netflix,2024-07-25 13:45:49.420602-03,
0a8bb54c-25bf-4bb5-b248-2fc6a900e994,Max,2024-07-25 13:45:53.919951-03,
b8db7403-43e4-4b30-a62e-4bece1a194bf,Star+,2024-07-25 13:45:58.802644-03,
27399b88-5ec2-42ff-b7cb-987dc1aff370,Prime Video,2024-07-25 13:46:15.339829-03,
ec97fe2d-d6b0-4b5a-8dfe-3571bbc0d19e,Paramount+,2024-07-25 13:46:32.987868-03,
7dd8a86e-e936-4503-856a-82c238c18f2d,Globoplay,2024-07-25 13:46:48.839951-03,
b249c0ea-9518-4d63-b2d1-ebb0bf846a6c,Crunchyroll,2024-07-25 13:46:54.391653-03,
2e82f333-1688-4bd0-ad75-2613ff125556,Apple TV,2024-07-25 13:47:18.085585-03,
c3a9ae1e-bd16-4678-96a2-111c61d0c62f,Disney+,2024-07-25 13:47:34.793869-03,
