1e4c2c1c-4ebe-4118-8cea-bbc1142c88fb,TV-G,2024-07-25 13:40:51.904464-03,
35fc283f-7b11-4f81-bae0-c88b307740f3,10,2024-07-25 13:40:59.980699-03,
607860a6-a40b-4a89-8899-bbf17163dd9a,12,2024-07-25 13:41:03.388685-03,
cc5fac01-9656-4cf4-a156-4a037c62a610,14,2024-07-25 13:41:05.997436-03,
b30a7b32-2a77-4a47-9f90-607e76f24986,16,2024-07-25 13:41:08.870326-03,
6296437b-4e98-44b4-879d-46855ced7620,18,2024-07-25 13:41:12.119351-03,
